郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
402,南區,19電燈＆綜合＆電力小計　,**,"83,414","87,590,108",,
402,南區,20臨時電燈　　　　　　　,54,0,"102,660",,
402,南區,21臨時電力　　　　　　　,19,"2,338","426,680",,
402,南區,22臨時用電小計　　　　　,**,"2,338","529,340",,
402,南區,23總計（含臨時用電）　　,**,"83,414","88,119,448",,
402,南區,24表燈合計　　　　　　　,**,"5,443","64,176,023",,
402,南區,25綜合＆電力合計　　　　,**,"77,971","23,943,425",,
403,西區,1表燈非營業用　　　　,"67,954",697,"45,492,884",,
403,西區,2表燈營業用　　　　　　,"8,623","10,508","22,387,309",,
403,西區,3表燈小計　　　　　　　,**,"11,205","67,880,193",,
403,西區,4低壓綜合裝置非營業用　,＊,24,785,,
403,西區,5低壓綜合需量非營業用　,446,"17,554","3,616,272",,
403,西區,6低壓綜合非營業用電小計,**,"17,578","3,617,057",,
403,西區,7低壓綜合裝置營業用　　,＊,0,0,,
403,西區,8低壓綜合需量營業用　　,466,"23,711","6,774,346",,
403,西區,9低壓綜合營業用電小計　,**,"23,711","6,774,346",,
403,西區,10低壓綜合用電小計　　　,**,"41,289","10,391,403",,
403,西區,11低壓裝置電力　　　　　,62,625,"42,104",,
403,西區,12低壓需量電力　　　　　,49,"1,221","265,607",,
403,西區,13低壓電力小計　　　　　,**,"1,846","307,711",,
403,西區,14高壓電力　　　　　　　,74,"53,630","19,116,712",,
403,西區,15特高壓電力　　　　　　,＊,0,0,,
403,西區,16高＆特高壓電力小計　　,**,"53,630","19,116,712",,
403,西區,17電力小計　　　　　　　,**,"55,476","19,424,423",,
403,西區,18綜合＆電力小計　　　　,**,"96,765","29,815,826",,
403,西區,19電燈＆綜合＆電力小計　,**,"107,970","97,696,019",,
403,西區,20臨時電燈　　　　　　　,51,0,"56,703",,
403,西區,21臨時電力　　　　　　　,10,795,"133,280",,
403,西區,22臨時用電小計　　　　　,**,795,"189,983",,
403,西區,23總計（含臨時用電）　　,**,"107,970","97,886,002",,
403,西區,24表燈合計　　　　　　　,**,"11,205","67,936,896",,
403,西區,25綜合＆電力合計　　　　,**,"96,765","29,949,106",,
404,北區,1表燈非營業用　　　　,"88,750",416,"17,820,317",,
404,北區,2表燈營業用　　　　　　,"9,141","10,872","8,918,759",,
404,北區,3表燈小計　　　　　　　,**,"11,288","26,739,076",,
404,北區,4低壓綜合裝置非營業用　,＊,36,"1,716",,
404,北區,5低壓綜合需量非營業用　,406,"15,098","3,106,283",,
404,北區,6低壓綜合非營業用電小計,**,"15,134","3,107,999",,
404,北區,7低壓綜合裝置營業用　　,＊,0,0,,
404,北區,8低壓綜合需量營業用　　,641,"31,527","9,647,421",,
404,北區,9低壓綜合營業用電小計　,**,"31,527","9,647,421",,
404,北區,10低壓綜合用電小計　　　,**,"46,661","12,755,420",,
404,北區,11低壓裝置電力　　　　　,87,868,"140,327",,
404,北區,12低壓需量電力　　　　　,97,"2,190","400,475",,
404,北區,13低壓電力小計　　　　　,**,"3,058","540,802",,
404,北區,14高壓電力　　　　　　　,75,"48,691","17,751,683",,
404,北區,15特高壓電力　　　　　　,＊,0,0,,
404,北區,16高＆特高壓電力小計　　,**,"48,691","17,751,683",,
404,北區,17電力小計　　　　　　　,**,"51,749","18,292,485",,
404,北區,18綜合＆電力小計　　　　,**,"98,410","31,047,905",,
404,北區,19電燈＆綜合＆電力小計　,**,"109,698","57,786,981",,
404,北區,20臨時電燈　　　　　　　,37,0,"3,316",,
404,北區,21臨時電力　　　　　　　,14,"2,147","299,680",,
404,北區,22臨時用電小計　　　　　,**,"2,147","302,996",,
404,北區,23總計（含臨時用電）　　,**,"109,698","58,089,977",,
404,北區,24表燈合計　　　　　　　,**,"11,288","26,742,392",,
404,北區,25綜合＆電力合計　　　　,**,"98,410","31,347,585",,
406,北屯區,1表燈非營業用　　　　,"130,756",520,"14,012,033",,
406,北屯區,2表燈營業用　　　　　　,"10,295","11,540","9,822,061",,
406,北屯區,3表燈小計　　　　　　　,**,"12,060","23,834,094",,
406,北屯區,4低壓綜合裝置非營業用　,＊,0,0,,
406,北屯區,5低壓綜合需量非營業用　,572,"20,586","3,776,217",,
406,北屯區,6低壓綜合非營業用電小計,**,"20,586","3,776,217",,
406,北屯區,7低壓綜合裝置營業用　　,＊,52,"9,360",,
406,北屯區,8低壓綜合需量營業用　　,511,"29,442","9,335,901",,
406,北屯區,9低壓綜合營業用電小計　,**,"29,494","9,345,261",,
406,北屯區,10低壓綜合用電小計　　　,**,"50,080","13,121,478",,
406,北屯區,11低壓裝置電力　　　　　,110,"1,382","240,724",,
406,北屯區,12低壓需量電力　　　　　,144,"4,146","899,068",,
406,北屯區,13低壓電力小計　　　　　,**,"5,528","1,139,792",,
406,北屯區,14高壓電力　　　　　　　,52,"25,834","6,834,923",,
406,北屯區,15特高壓電力　　　　　　,＊,0,0,,
406,北屯區,16高＆特高壓電力小計　　,**,"25,834","6,834,923",,
406,北屯區,17電力小計　　　　　　　,**,"31,362","7,974,715",,
406,北屯區,18綜合＆電力小計　　　　,**,"81,442","21,096,193",,
406,北屯區,19電燈＆綜合＆電力小計　,**,"93,502","44,930,287",,
406,北屯區,20臨時電燈　　　　　　　,225,0,"199,762",,
406,北屯區,21臨時電力　　　　　　　,70,"4,979","709,863",,
406,北屯區,22臨時用電小計　　　　　,**,"4,979","909,625",,
406,北屯區,23總計（含臨時用電）　　,**,"93,502","45,839,912",,
406,北屯區,24表燈合計　　　　　　　,**,"12,060","24,033,856",,
406,北屯區,25綜合＆電力合計　　　　,**,"81,442","21,806,056",,
407,西屯區,1表燈非營業用　　　　,"133,348",880,"52,213,214",,
407,西屯區,2表燈營業用　　　　　　,"15,220","21,831","30,516,922",,
407,西屯區,3表燈小計　　　　　　　,**,"22,711","82,730,136",,
407,西屯區,4低壓綜合裝置非營業用　,＊,0,0,,
407,西屯區,5低壓綜合需量非營業用　,893,"47,024","9,944,513",,
407,西屯區,6低壓綜合非營業用電小計,**,"47,024","9,944,513",,
407,西屯區,7低壓綜合裝置營業用　　,＊,43,"4,492",,
407,西屯區,8低壓綜合需量營業用　　,909,"58,796","17,936,733",,
407,西屯區,9低壓綜合營業用電小計　,**,"58,839","17,941,225",,
407,西屯區,10低壓綜合用電小計　　　,**,"105,863","27,885,738",,
407,西屯區,11低壓裝置電力　　　　　,117,"1,760","296,836",,
407,西屯區,12低壓需量電力　　　　　,515,"31,624","6,940,399",,
407,西屯區,13低壓電力小計　　　　　,**,"33,384","7,237,235",,
407,西屯區,14高壓電力　　　　　　　,368,"268,406","99,167,665",,
407,西屯區,15特高壓電力　　　　　　,＊,"359,400","251,721,600",,
407,西屯區,16高＆特高壓電力小計　　,**,"627,806","350,889,265",,
407,西屯區,17電力小計　　　　　　　,**,"661,190","358,126,500",,
407,西屯區,18綜合＆電力小計　　　　,**,"767,053","386,012,238",,
407,西屯區,19電燈＆綜合＆電力小計　,**,"789,764","468,742,374",,
407,西屯區,20臨時電燈　　　　　　　,174,0,"251,426",,
407,西屯區,21臨時電力　　　　　　　,107,"14,371","4,114,567",,
407,西屯區,22臨時用電小計　　　　　,**,"14,371","4,365,993",,
407,西屯區,23總計（含臨時用電）　　,**,"789,764","473,108,367",,
407,西屯區,24表燈合計　　　　　　　,**,"22,711","82,981,562",,
407,西屯區,25綜合＆電力合計　　　　,**,"767,053","390,126,805",,
408,南屯區,1表燈非營業用　　　　,"81,318",464,"37,935,227",,
408,南屯區,2表燈營業用　　　　　　,"8,828","12,348","18,146,252",,
408,南屯區,3表燈小計　　　　　　　,**,"12,812","56,081,479",,
408,南屯區,4低壓綜合裝置非營業用　,＊,0,0,,
408,南屯區,5低壓綜合需量非營業用　,570,"24,475","4,520,570",,
408,南屯區,6低壓綜合非營業用電小計,**,"24,475","4,520,570",,
408,南屯區,7低壓綜合裝置營業用　　,＊,0,0,,
408,南屯區,8低壓綜合需量營業用　　,527,"31,281","9,365,148",,
408,南屯區,9低壓綜合營業用電小計　,**,"31,281","9,365,148",,
408,南屯區,10低壓綜合用電小計　　　,**,"55,756","13,885,718",,
408,南屯區,11低壓裝置電力　　　　　,60,969,"314,700",,
408,南屯區,12低壓需量電力　　　　　,224,"15,167","3,406,894",,
408,南屯區,13低壓電力小計　　　　　,**,"16,136","3,721,594",,
408,南屯區,14高壓電力　　　　　　　,242,"148,555","58,913,103",,
408,南屯區,15特高壓電力　　　　　　,＊,0,0,,
408,南屯區,16高＆特高壓電力小計　　,**,"148,555","58,913,103",,
408,南屯區,17電力小計　　　　　　　,**,"164,691","62,634,697",,
408,南屯區,18綜合＆電力小計　　　　,**,"220,447","76,520,415",,
408,南屯區,19電燈＆綜合＆電力小計　,**,"233,259","132,601,894",,
408,南屯區,20臨時電燈　　　　　　　,152,0,"242,483",,
408,南屯區,21臨時電力　　　　　　　,66,"9,274","1,618,880",,
408,南屯區,22臨時用電小計　　　　　,**,"9,274","1,861,363",,
408,南屯區,23總計（含臨時用電）　　,**,"233,259","134,463,257",,
408,南屯區,24表燈合計　　　　　　　,**,"12,812","56,323,962",,
408,南屯區,25綜合＆電力合計　　　　,**,"220,447","78,139,295",,
411,太平,1表燈非營業用　　　　,"86,363",422,"27,363,080",,
411,太平,2表燈營業用　　　　　　,"8,841","11,170","24,439,534",,
411,太平,3表燈小計　　　　　　　,**,"11,592","51,802,614",,
411,太平,4低壓綜合裝置非營業用　,＊,0,0,,
411,太平,5低壓綜合需量非營業用　,154,"5,782","1,332,573",,
411,太平,6低壓綜合非營業用電小計,**,"5,782","1,332,573",,
411,太平,7低壓綜合裝置營業用　　,＊,0,0,,
411,太平,8低壓綜合需量營業用　　,345,"19,979","5,126,579",,
411,太平,9低壓綜合營業用電小計　,**,"19,979","5,126,579",,
411,太平,10低壓綜合用電小計　　　,**,"25,761","6,459,152",,
411,太平,11低壓裝置電力　　　　　,130,"1,544","257,559",,
411,太平,12低壓需量電力　　　　　,"1,157","49,801","10,529,464",,
411,太平,13低壓電力小計　　　　　,**,"51,345","10,787,023",,
411,太平,14高壓電力　　　　　　　,245,"122,918","33,593,610",,
411,太平,15特高壓電力　　　　　　,＊,0,0,,
411,太平,16高＆特高壓電力小計　　,**,"122,918","33,593,610",,
411,太平,17電力小計　　　　　　　,**,"174,263","44,380,633",,
411,太平,18綜合＆電力小計　　　　,**,"200,024","50,839,785",,
411,太平,19電燈＆綜合＆電力小計　,**,"211,616","102,642,399",,
411,太平,20臨時電燈　　　　　　　,70,0,"21,879",,
411,太平,21臨時電力　　　　　　　,19,"1,462","210,520",,
411,太平,22臨時用電小計　　　　　,**,"1,462","232,399",,
411,太平,23總計（含臨時用電）　　,**,"211,616","102,874,798",,
411,太平,24表燈合計　　　　　　　,**,"11,592","51,824,493",,
411,太平,25綜合＆電力合計　　　　,**,"200,024","51,050,305",,
412,大里,1表燈非營業用　　　　,"95,354",314,"54,587,184",,
412,大里,2表燈營業用　　　　　　,"10,255","15,132","25,721,791",,
412,大里,3表燈小計　　　　　　　,**,"15,446","80,308,975",,
412,大里,4低壓綜合裝置非營業用　,＊,0,0,,
412,大里,5低壓綜合需量非營業用　,154,"6,002","1,230,805",,
412,大里,6低壓綜合非營業用電小計,**,"6,002","1,230,805",,
412,大里,7低壓綜合裝置營業用　　,＊,0,0,,
412,大里,8低壓綜合需量營業用　　,505,"27,805","7,918,783",,
412,大里,9低壓綜合營業用電小計　,**,"27,805","7,918,783",,
412,大里,10低壓綜合用電小計　　　,**,"33,807","9,149,588",,
412,大里,11低壓裝置電力　　　　　,170,"1,424","247,473",,
412,大里,12低壓需量電力　　　　　,891,"42,019","9,844,690",,
412,大里,13低壓電力小計　　　　　,**,"43,443","10,092,163",,
412,大里,14高壓電力　　　　　　　,209,"91,183","25,752,979",,
412,大里,15特高壓電力　　　　　　,＊,0,0,,
412,大里,16高＆特高壓電力小計　　,**,"91,183","25,752,979",,
412,大里,17電力小計　　　　　　　,**,"134,626","35,845,142",,
412,大里,18綜合＆電力小計　　　　,**,"168,433","44,994,730",,
412,大里,19電燈＆綜合＆電力小計　,**,"183,879","125,303,705",,
412,大里,20臨時電燈　　　　　　　,88,0,"198,332",,
412,大里,21臨時電力　　　　　　　,29,"3,792","1,266,160",,
412,大里,22臨時用電小計　　　　　,**,"3,792","1,464,492",,
412,大里,23總計（含臨時用電）　　,**,"183,879","126,768,197",,
412,大里,24表燈合計　　　　　　　,**,"15,446","80,507,307",,
412,大里,25綜合＆電力合計　　　　,**,"168,433","46,260,890",,
413,霧峰,1表燈非營業用　　　　,"34,662",219,"74,591",,
413,霧峰,2表燈營業用　　　　　　,"3,333","4,056","1,454,613",,
413,霧峰,3表燈小計　　　　　　　,**,"4,275","1,529,204",,
413,霧峰,4低壓綜合裝置非營業用　,＊,0,0,,
413,霧峰,5低壓綜合需量非營業用　,63,"3,270","837,070",,
413,霧峰,6低壓綜合非營業用電小計,**,"3,270","837,070",,
413,霧峰,7低壓綜合裝置營業用　　,＊,0,0,,
413,霧峰,8低壓綜合需量營業用　　,173,"9,967","2,593,439",,
413,霧峰,9低壓綜合營業用電小計　,**,"9,967","2,593,439",,
413,霧峰,10低壓綜合用電小計　　　,**,"13,237","3,430,509",,
413,霧峰,11低壓裝置電力　　　　　,121,"1,641","315,231",,
413,霧峰,12低壓需量電力　　　　　,283,"13,953","3,209,367",,
413,霧峰,13低壓電力小計　　　　　,**,"15,594","3,524,598",,
413,霧峰,14高壓電力　　　　　　　,107,"65,871","20,223,854",,
413,霧峰,15特高壓電力　　　　　　,＊,0,0,,
413,霧峰,16高＆特高壓電力小計　　,**,"65,871","20,223,854",,
413,霧峰,17電力小計　　　　　　　,**,"81,465","23,748,452",,
413,霧峰,18綜合＆電力小計　　　　,**,"94,702","27,178,961",,
413,霧峰,19電燈＆綜合＆電力小計　,**,"98,977","28,708,165",,
413,霧峰,20臨時電燈　　　　　　　,42,0,0,,
413,霧峰,21臨時電力　　　　　　　,＊,510,"74,560",,
413,霧峰,22臨時用電小計　　　　　,**,510,"74,560",,
413,霧峰,23總計（含臨時用電）　　,**,"98,977","28,782,725",,
413,霧峰,24表燈合計　　　　　　　,**,"4,275","1,529,204",,
413,霧峰,25綜合＆電力合計　　　　,**,"94,702","27,253,521",,
414,烏日,1表燈非營業用　　　　,"34,906",116,"13,389,625",,
414,烏日,2表燈營業用　　　　　　,"5,525","8,352","6,120,295",,
414,烏日,3表燈小計　　　　　　　,**,"8,468","19,509,920",,
414,烏日,4低壓綜合裝置非營業用　,＊,0,0,,
414,烏日,5低壓綜合需量非營業用　,57,"2,871","634,234",,
414,烏日,6低壓綜合非營業用電小計,**,"2,871","634,234",,
414,烏日,7低壓綜合裝置營業用　　,＊,0,0,,
414,烏日,8低壓綜合需量營業用　　,293,"20,917","5,585,479",,
414,烏日,9低壓綜合營業用電小計　,**,"20,917","5,585,479",,
414,烏日,10低壓綜合用電小計　　　,**,"23,788","6,219,713",,
414,烏日,11低壓裝置電力　　　　　,116,"1,764","250,097",,
414,烏日,12低壓需量電力　　　　　,345,"16,508","3,270,456",,
414,烏日,13低壓電力小計　　　　　,**,"18,272","3,520,553",,
414,烏日,14高壓電力　　　　　　　,102,"56,640","13,689,017",,
414,烏日,15特高壓電力　　　　　　,＊,"20,050","10,986,600",,
414,烏日,16高＆特高壓電力小計　　,**,"76,690","24,675,617",,
414,烏日,17電力小計　　　　　　　,**,"94,962","28,196,170",,
414,烏日,18綜合＆電力小計　　　　,**,"118,750","34,415,883",,
414,烏日,19電燈＆綜合＆電力小計　,**,"127,218","53,925,803",,
414,烏日,20臨時電燈　　　　　　　,46,0,"20,820",,
